,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1131,2013-05-28,76,57,67,4,63,65,0,2,421,1916,"{'RA', 'BR', 'TS'}",1.2,29.1,29.78,9.1,20,10.25
1132,2013-05-29,84,64,74,10,63,67,0,9,421,1917,{'RA'},0.02,29.2,29.88,7.6,20,8.95
1133,2013-05-30,83,64,74,10,65,68,0,9,420,1918,"{'TS', 'RA'}",0.3,29.17,29.85,13.15,18,14.25
1134,2013-05-31,77,64,71,7,64,67,0,6,420,1919,"{'RA', 'BR', 'TS'}",0.26,29.09,29.79,12.05,19,12.4
1135,2013-06-01,76,63,70,6,61,64,0,5,419,1920,"{'BR', 'RA'}",0.5,29.02,29.69,12.5,21,12.45
1136,2013-06-02,63,45,54,-10,49,51,11,0,419,1920,"{'RA', 'DZ', 'BR', 'HZ'}",0.01,29.28,29.93,2.3,4,6.95
1137,2013-06-03,68,43,56,-8,41,49,9,0,418,1921,set(),0.0,29.38,30.06,3.15,10,4.4
1138,2013-06-04,72,50,61,-3,44,52,4,0,418,1922,set(),0.0,29.42,30.12,5.45,7,6.5
1139,2013-06-05,74,55,65,0,47,54,0,0,417,1923,{'RA'},0.01,29.28,29.99,6.45,5,8.25
1140,2013-06-06,64,53,59,-7,49,53,6,0,417,1923,{'RA'},0.1,29.2,29.9,8.95,3,9.35
1141,2013-06-07,68,53,60,-5,44,52,4,0,417,1924,set(),0.0,29.23,29.92,9.15,2,9.55
1142,2013-06-08,74,49,62,-4,42,53,3,0,417,1925,set(),0.0,29.28,29.96,4.7,6,5.5
1143,2013-06-09,81,56,69,3,54,61,0,4,416,1925,{'RA'},0.01,29.18,29.88,6.55,15,8.65
1144,2013-06-10,75,60,68,1,62,64,0,3,416,1926,"{'VC', 'HZ', 'FG', 'RA', 'BR', 'TS'}",0.55,29.11,29.78,2.35,5,4.35
1145,2013-06-11,83,60,72,5,61,66,0,7,416,1926,"{'RA', 'BR', 'FG+'}",0.12,29.17,29.85,2.85,24,4.3
1146,2013-06-12,86,63,75,7,64,67,0,10,416,1927,"{'RA', 'BR', 'TS', 'HZ'}",0.5,29.04,29.74,3.0,6,6.9
1147,2013-06-13,72,58,66,-2,53,59,0,1,416,1927,{'BR'},0.0,29.26,29.92,12.15,2,12.7
1148,2013-06-14,77,56,67,-1,50,57,0,2,416,1928,set(),0.0,29.37,30.04,6.3,5,7.85
1149,2013-06-15,80,59,70,2,61,64,0,5,416,1928,"{'BR', 'TS', 'RA'}",0.15,29.24,29.95,5.6,21,7.45
1150,2013-06-16,84,69,77,8,62,67,0,12,416,1929,set(),0.0,29.2,29.88,8.45,25,9.35
1151,2013-06-17,88,60,74,5,55,63,0,9,416,1929,"{'TS', 'RA'}",0.06,29.21,29.88,3.8,28,8.25
1152,2013-06-18,70,56,64,-6,52,56,1,0,416,1929,"{'BR', 'RA', 'HZ'}",0.0,29.34,30.01,11.75,2,12.0
1153,2013-06-19,75,55,65,-5,46,55,0,0,416,1930,set(),0.0,29.42,30.1,6.15,7,7.05
1154,2013-06-20,86,59,72,2,57,64,0,7,416,1930,set(),0.0,29.42,30.1,5.55,11,6.55
1155,2013-06-21,83,69,76,6,64,67,0,11,416,1930,"{'BR', 'TS', 'RA'}",0.45,29.36,30.04,7.5,19,9.55
1156,2013-06-22,81,68,75,5,66,69,0,10,417,1931,{'RA'},0.02,29.34,30.01,3.95,21,8.1
1157,2013-06-23,88,67,78,8,67,70,0,13,417,1931,"{'TS', 'RA'}",0.42,29.3,29.97,10.0,20,10.5
1158,2013-06-24,87,67,77,6,66,69,0,12,417,1931,"{'BR', 'HZ'}",0.16,29.28,29.96,9.7,22,10.5
1159,2013-06-25,86,68,77,6,68,71,0,12,417,1931,"{'TS', 'RA'}",0.02,29.17,29.86,4.85,20,7.75
1160,2013-06-26,80,67,74,3,66,68,0,9,418,1931,"{'RA', 'BR', 'TS'}",0.84,29.08,29.76,2.4,17,8.2
1161,2013-06-27,90,65,78,7,66,69,0,13,418,1931,"{'BR', 'HZ'}",0.76,29.04,29.72,6.65,29,7.0
1162,2013-06-28,83,67,75,4,60,65,0,10,419,1931,{'RA'},0.08,28.94,29.62,9.75,30,10.35
1163,2013-06-29,72,64,68,-3,59,62,0,3,419,1931,"{'BR', 'RA'}",0.0,29.0,29.66,11.85,1,12.15
1164,2013-06-30,76,63,70,-2,52,59,0,5,419,1931,set(),0.0,29.22,29.87,13.9,1,14.05
1165,2013-07-01,75,60,67,-4,50,58,0,2,420,1931,set(),0.0,29.34,30.02,13.2,3,12.95
1166,2013-07-02,68,61,64,-7,52,57,0,0,420,1931,{'RA'},0.01,29.36,30.04,11.5,3,11.75
1167,2013-07-03,73,60,67,-5,60,62,0,2,421,1931,"{'RA', 'DZ', 'BR', 'TS', 'HZ'}",0.05,29.35,30.04,1.35,19,4.75
1168,2013-07-04,83,58,71,-1,60,64,0,6,422,1930,"{'BR', 'HZ'}",0.0,29.38,30.05,5.85,19,6.4
1169,2013-07-05,86,61,74,2,60,66,0,9,422,1930,set(),0.0,29.36,30.04,4.4,19,5.35
1170,2013-07-06,82,68,75,3,64,68,0,10,423,1930,set(),0.0,29.32,30.01,4.75,19,5.2
1171,2013-07-07,88,70,79,7,66,71,0,14,423,1930,set(),0.0,29.3,29.96,7.3,21,7.5
1172,2013-07-08,86,70,78,5,70,73,0,13,424,1929,"{'RA', 'BR', 'TS'}",0.67,29.28,29.95,8.9,22,9.45
1173,2013-07-09,85,74,79,6,73,75,0,14,425,1929,"{'BR', 'RA', 'HZ'}",0.01,29.22,29.91,7.9,23,8.3
1174,2013-07-10,86,66,76,3,65,69,0,11,425,1929,set(),0.0,29.23,29.88,4.85,18,8.15
1175,2013-07-11,80,63,72,0,53,61,0,7,426,1928,set(),0.0,29.39,30.06,6.4,3,7.45
1176,2013-07-12,82,59,71,-2,53,61,0,6,427,1928,set(),0.0,29.41,30.1,4.05,8,5.1
1177,2013-07-13,83,64,74,1,58,65,0,9,428,1927,set(),0.0,29.44,30.12,6.6,9,7.3
1178,2013-07-14,88,72,80,7,66,70,0,15,428,1927,set(),0.0,29.49,30.16,7.45,8,8.05
1179,2013-07-15,90,73,81,7,71,74,0,16,429,1926,set(),0.06,29.54,30.22,4.65,8,5.65
1180,2013-07-16,92,75,84,10,71,75,0,19,430,1925,set(),0.0,29.58,30.24,6.6,22,7.05
1181,2013-07-17,94,76,85,11,71,75,0,20,431,1925,set(),0.0,29.54,30.22,6.45,25,7.0
1182,2013-07-18,95,78,87,13,71,76,0,22,432,1924,{'TS'},0.0,29.34,30.04,8.0,23,8.75
1183,2013-07-19,96,73,85,11,69,75,0,20,433,1923,"{'BR', 'TS'}",0.3,29.14,29.82,13.35,24,13.95
1184,2013-07-20,88,71,80,6,63,69,0,15,433,1923,{'RA'},0.03,29.2,29.86,4.3,2,7.35
1185,2013-07-21,88,70,79,5,64,69,0,14,434,1922,set(),0.0,29.21,29.88,2.85,9,7.3
1186,2013-07-22,88,71,80,6,65,70,0,15,435,1921,"{'TS', 'RA'}",0.01,29.1,29.78,5.05,22,7.4
1187,2013-07-23,79,64,72,-2,59,64,0,7,436,1920,set(),0.02,29.18,29.82,8.05,1,11.2
1188,2013-07-24,72,61,67,-7,49,57,0,2,437,1919,set(),0.0,29.34,30.01,8.95,5,9.3
1189,2013-07-25,81,57,69,-4,53,60,0,4,438,1918,set(),0.0,29.36,30.05,3.4,23,4.5
1190,2013-07-26,72,63,68,-6,59,62,0,3,439,1918,"{'BR', 'RA'}",0.2,29.24,29.94,8.45,21,9.35
1191,2013-07-27,66,56,61,-12,50,55,3,0,440,1917,set(),0.0,29.2,29.9,9.65,30,10.95
1192,2013-07-28,70,54,62,-11,48,54,2,0,441,1916,{'RA'},0.01,29.26,29.94,9.1,27,9.45
1193,2013-07-29,76,57,67,-7,54,59,0,2,442,1915,set(),0.0,29.44,30.1,2.15,1,7.35
1194,2013-07-30,74,59,67,-7,57,61,0,2,443,1914,{'RA'},0.02,29.42,30.12,4.85,16,5.35
1195,2013-07-31,75,63,69,-4,63,65,0,4,444,1913,"{'RA', 'DZ', 'BR', 'HZ'}",0.34,29.3,29.99,2.35,31,4.3
1196,2013-08-01,81,61,71,-1,55,62,0,6,445,1911,set(),0.0,29.26,29.95,6.9,29,7.45
1197,2013-08-02,85,63,74,1,62,66,0,9,446,1910,"{'BR', 'RA'}",0.52,29.19,29.87,3.6,26,7.95
1198,2013-08-03,80,65,73,0,54,62,0,8,447,1909,set(),0.0,29.36,30.02,6.35,3,7.6
1199,2013-08-04,74,60,67,-5,55,61,0,2,448,1908,{'RA'},0.01,29.46,30.14,6.0,6,7.35
1200,2013-08-05,75,60,68,-4,57,61,0,3,449,1907,{'RA'},0.05,29.26,29.98,6.95,18,7.75
1201,2013-08-06,84,67,76,3,66,69,0,11,450,1906,set(),0.02,29.17,29.86,7.95,21,8.7
1202,2013-08-07,90,68,79,6,67,71,0,14,451,1904,{'BR'},0.01,29.17,29.82,3.2,30,10.2
1203,2013-08-08,78,67,73,0,55,62,0,8,452,1903,set(),0.0,29.3,29.97,9.55,5,10.05
1204,2013-08-09,83,60,72,-1,59,65,0,7,453,1902,set(),0.0,29.31,29.98,4.8,27,5.45
1205,2013-08-10,81,66,74,1,56,63,0,9,454,1900,set(),0.0,29.35,30.08,5.65,5,6.95
1206,2013-08-11,82,61,72,0,59,64,0,7,455,1859,{'RA'},0.01,29.38,30.06,3.0,25,4.2
1207,2013-08-12,83,68,76,3,64,68,0,11,456,1858,"{'RA', 'DZ'}",0.46,29.24,29.92,4.0,26,7.6
1208,2013-08-13,70,60,65,-7,51,57,0,1,457,1856,set(),0.0,29.4,30.06,9.95,2,10.75
1209,2013-08-14,71,57,64,-7,49,56,0,0,458,1855,set(),0.0,29.48,30.16,3.45,3,7.05
1210,2013-08-15,74,56,65,-6,51,58,0,0,459,1854,set(),0.0,29.44,30.13,4.35,23,4.95
1211,2013-08-16,82,56,69,-2,51,60,0,4,500,1852,set(),0.0,29.47,30.14,3.9,5,5.5
1212,2013-08-17,80,58,69,-2,55,62,0,4,501,1851,set(),0.0,29.5,30.18,5.85,7,6.35
1213,2013-08-18,81,60,71,-1,57,63,0,6,502,1849,set(),0.0,29.44,30.14,3.95,8,4.8
1214,2013-08-19,85,60,73,2,59,65,0,8,503,1848,{'HZ'},0.0,29.38,30.06,4.45,25,4.95
1215,2013-08-20,88,67,77,6,61,67,0,12,504,1846,set(),0.0,29.38,30.06,7.35,21,7.75
1216,2013-08-21,90,69,80,9,64,70,0,15,505,1845,{'RA'},0.03,29.34,30.02,8.8,22,9.15
1217,2013-08-22,78,67,73,2,66,68,0,8,506,1843,{'RA'},0.3,29.39,30.05,2.0,23,7.0
1218,2013-08-23,81,63,72,1,55,63,0,7,508,1842,{'BR'},0.0,29.46,30.14,6.65,6,7.4
1219,2013-08-24,86,62,74,3,57,64,0,9,509,1840,set(),0.0,29.52,30.2,4.95,16,6.0
1220,2013-08-25,89,66,78,8,61,67,0,13,510,1839,set(),0.0,29.49,30.18,9.4,21,9.85
1221,2013-08-26,92,70,81,11,67,71,0,16,511,1837,set(),0.0,29.38,30.06,9.1,23,9.45
1222,2013-08-27,96,77,87,17,69,74,0,22,512,1835,set(),0.0,29.21,29.9,12.1,24,12.35
1223,2013-08-28,83,71,77,7,68,71,0,12,513,1834,{'BR'},0.0,29.29,29.94,6.35,19,9.0
1224,2013-08-29,88,67,78,8,64,69,0,13,514,1832,"{'BR', 'HZ', 'FG'}",0.0,29.32,30.01,4.05,10,4.65
1225,2013-08-30,96,68,82,12,67,71,0,17,515,1831,"{'BR', 'TS', 'RA'}",0.42,29.17,29.86,4.85,25,8.05
1226,2013-08-31,77,70,74,5,66,68,0,9,516,1829,"{'RA', 'BR', 'TS'}",0.52,29.13,29.82,5.95,4,7.1
1227,2013-09-01,84,66,75,7,66,69,0,10,517,1827,{'TS'},0.08,29.08,29.76,4.05,28,5.5
1228,2013-09-02,78,61,70,2,60,64,0,5,518,1826,set(),0.0,29.24,29.9,7.8,2,8.95
1229,2013-09-03,76,57,67,-1,54,59,0,2,519,1824,set(),0.0,29.36,30.02,2.75,32,5.2
1230,2013-09-04,84,59,72,4,56,62,0,7,520,1822,set(),0.0,29.4,30.08,6.3,25,6.9
1231,2013-09-05,74,62,68,1,53,60,0,3,521,1821,set(),0.0,29.52,30.2,9.1,5,9.55
1232,2013-09-06,85,59,73,6,56,63,0,8,522,1819,set(),0.0,29.41,30.11,4.5,18,6.0
1233,2013-09-07,87,66,77,10,61,67,0,12,523,1817,set(),0.0,29.24,29.94,5.75,23,7.3
1234,2013-09-08,77,71,74,8,65,68,0,9,524,1815,set(),0.0,29.3,29.97,10.3,7,11.95
1235,2013-09-09,94,68,81,15,69,73,0,16,525,1814,{'HZ'},0.0,29.18,29.86,8.75,20,9.65
1236,2013-09-10,95,77,86,20,63,71,0,21,526,1812,set(),0.0,29.28,29.94,12.15,24,12.5
1237,2013-09-11,91,75,83,18,66,71,0,18,527,1810,set(),0.01,29.31,29.98,4.65,26,7.2
1238,2013-09-12,82,62,72,7,58,64,0,7,528,1809,{'RA'},0.03,29.31,29.98,6.9,34,9.6
1239,2013-09-13,67,53,60,-4,45,52,4,0,529,1807,set(),0.0,29.44,30.12,11.75,1,12.5
1240,2013-09-14,72,49,61,-3,42,52,4,0,530,1805,set(),0.0,29.4,30.1,5.0,20,6.1
1241,2013-09-15,62,57,59,-4,51,55,5,0,531,1803,"{'RA', 'DZ', 'BR'}",0.44,29.38,30.06,0.75,10,5.25
1242,2013-09-16,64,53,59,-5,47,52,6,0,532,1760,set(),0.0,29.62,30.3,10.55,3,11.8
1243,2013-09-17,70,51,61,-3,50,55,4,0,533,1758,set(),0.0,29.52,30.23,7.1,12,7.9
1244,2013-09-18,81,61,71,7,59,63,0,6,535,1756,"{'TS', 'HZ'}",0.53,29.3,30.02,7.7,17,9.05
1245,2013-09-19,84,69,77,14,67,69,0,12,536,1755,"{'RA', 'TS', 'FG', 'BR', 'HZ'}",0.42,29.18,29.87,8.05,16,10.3
1246,2013-09-20,76,58,67,5,59,63,0,2,537,1753,set(),0.02,29.12,29.8,10.2,26,11.1
1247,2013-09-21,67,51,59,-2,47,53,5,0,538,1751,set(),0.0,29.2,29.87,9.3,33,9.75
1248,2013-09-22,67,49,58,-4,46,51,7,0,539,1749,set(),0.0,29.33,30.01,5.5,4,7.15
1249,2013-09-23,67,48,58,-3,46,52,7,0,540,1748,set(),0.0,29.38,30.06,5.85,10,6.85
1250,2013-09-24,80,50,66,5,48,54,2,-3,541,1746,set(),0.0,29.3,30.0,6.0,9,7.85
1251,2013-09-25,70,53,62,1,51,56,2,0,542,1744,set(),0.0,29.26,29.95,5.35,5,6.15
1252,2013-09-26,75,52,64,4,52,58,1,0,543,1742,{'BR'},0.0,29.37,30.04,3.95,8,4.4
1253,2013-09-27,80,54,68,8,49,57,0,3,544,1741,set(),0.0,29.41,30.09,6.8,12,7.35
1254,2013-09-28,84,56,71,12,55,61,0,6,545,1739,"{'BR', 'RA'}",0.11,29.28,29.98,10.55,18,12.0
1255,2013-09-29,76,52,64,5,48,54,2,-1,546,1737,"{'BR', 'RA'}",0.2,29.32,30.01,6.15,36,7.7
1256,2013-09-30,75,48,62,3,48,55,3,0,547,1735,set(),0.0,29.24,29.93,5.0,19,5.55
1257,2013-10-01,79,62,71,13,61,64,0,6,548,1734,"{'BR', 'HZ'}",0.0,29.24,29.92,12.2,21,11.85
1258,2013-10-02,76,63,70,12,50,59,0,5,549,1732,"{'BR', 'HZ'}",0.0,29.34,30.02,4.95,7,6.85
1259,2013-10-03,78,62,70,13,65,67,0,5,550,1730,"{'HZ', 'RA', 'DZ', 'BR', 'FG+'}",0.46,29.22,29.91,7.25,19,7.8
1260,2013-10-04,75,65,70,13,64,66,0,5,552,1729,"{'BR', 'RA', 'HZ'}",0.0,29.26,29.94,2.3,14,6.1
1261,2013-10-05,80,63,72,15,66,68,0,7,553,1727,"{'RA', 'BR', 'TS', 'HZ'}",0.75,29.14,29.84,5.95,19,7.25
1262,2013-10-06,70,46,58,2,44,49,6,0,554,1725,"{'BR', 'RA', 'DZ'}",0.08,29.06,29.76,9.4,25,10.05
1263,2013-10-07,67,45,56,0,44,50,8,0,555,1724,set(),0.0,29.26,29.93,6.2,27,9.05
1264,2013-10-08,75,46,61,5,47,53,4,0,556,1722,set(),0.0,29.46,30.13,4.35,17,5.3
1265,2013-10-09,70,50,60,5,47,53,4,0,557,1720,set(),0.0,29.48,30.18,3.5,11,4.75
1266,2013-10-10,74,48,61,6,49,55,3,0,558,1719,{'BR'},0.0,29.4,30.11,2.95,12,3.85
1267,2013-10-11,76,53,65,11,49,56,0,1,559,1717,set(),0.0,29.32,30.02,6.7,14,7.3
1268,2013-10-12,73,49,61,7,53,57,3,0,600,1715,"{'BR', 'RA'}",0.06,29.36,30.02,5.85,21,8.0
1269,2013-10-13,64,45,55,2,40,48,10,0,602,1714,set(),0.0,29.65,30.32,4.2,33,5.8
1270,2013-10-14,62,43,53,0,43,49,12,0,603,1712,set(),0.0,29.56,30.29,6.9,8,8.4
1271,2013-10-15,64,50,57,4,50,54,7,0,604,1711,"{'BR', 'RA'}",0.08,29.18,29.92,7.25,19,10.15
1272,2013-10-16,54,47,51,-1,44,47,14,0,605,1709,{'DZ'},0.01,29.2,29.9,10.5,25,10.75
1273,2013-10-17,53,42,48,-4,43,46,17,0,606,1707,"{'RA', 'BR', 'HZ'}",0.23,29.16,29.87,6.6,25,7.4
1274,2013-10-18,50,40,45,-5,39,43,19,0,607,1706,set(),0.0,29.22,29.92,8.1,25,8.65
1275,2013-10-19,54,42,48,-2,36,42,16,0,608,1704,{'RA'},0.01,29.14,29.84,9.5,24,9.8
1276,2013-10-20,63,38,51,1,41,46,14,0,610,1703,{'RA'},0.02,29.11,29.81,6.3,20,7.25
1277,2013-10-21,55,34,45,-5,31,39,20,0,611,1701,{'RA'},0.02,29.22,29.91,10.55,27,11.15
1278,2013-10-22,41,30,36,-14,31,34,29,0,612,1660,"{'BR', 'RA', 'DZ'}",0.02,29.24,29.96,5.0,26,5.75
1279,2013-10-23,46,32,39,-10,27,34,26,0,613,1658,"{'RA', 'SN'}",0.01,29.28,29.99,9.2,29,9.6
1280,2013-10-24,44,32,38,-10,25,33,26,0,614,1657,set(),0.0,29.48,30.18,9.75,30,10.4
1281,2013-10-25,51,29,40,-8,26,35,25,0,616,1656,set(),0.0,29.52,30.26,10.6,23,11.5
1282,2013-10-26,55,37,46,-1,29,39,18,0,617,1654,set(),0.0,29.26,29.97,10.7,26,13.8
1283,2013-10-27,54,30,43,-5,29,37,22,0,618,1653,set(),0.0,29.33,30.04,6.35,23,6.65
1284,2013-10-28,53,35,44,-2,37,41,20,0,619,1651,set(),0.0,29.57,30.26,8.9,4,9.85
1285,2013-10-29,57,42,50,3,39,45,15,0,620,1650,"{'RA', 'HZ'}",0.01,29.53,30.26,6.0,10,7.05
1286,2013-10-30,63,45,54,8,52,53,10,0,622,1649,"{'RA', 'BR', 'HZ'}",0.86,29.26,30.01,5.95,14,6.85
1287,2013-10-31,64,46,55,9,56,57,9,0,623,1647,"{'BR', 'RA'}",1.54,28.73,29.46,9.45,23,11.45
1288,2014-05-01,49,42,46,-6,40,43,18,0,448,1849,"{'RA', 'DZ', 'BR'}",0.09,29.06,29.75,13.8,24,13.7
1289,2014-05-02,66,46,57,3,41,46,8,0,447,1850,{'RA'},0.02,29.06,29.78,10.45,23,11.7
1290,2014-05-03,67,47,58,4,38,48,7,0,446,1851,set(),0.0,29.1,29.77,13.55,28,14.4
1291,2014-05-04,59,45,52,-1,30,42,12,0,444,1852,set(),0.0,29.34,30.01,5.2,3,10.55
1292,2014-05-05,57,44,50,-4,35,43,14,0,443,1853,{'RA'},0.03,29.28,29.98,12.55,5,13.45
1293,2014-05-06,63,43,53,-2,36,46,12,0,442,1855,set(),0.0,29.24,29.94,12.75,7,13.7
1294,2014-05-07,79,50,64,9,44,52,1,0,441,1856,{'RA'},0.01,29.12,29.82,6.9,9,9.1
1295,2014-05-08,91,59,75,19,56,64,0,10,439,1857,{'RA'},0.05,29.12,29.8,13.75,20,14.25
1296,2014-05-09,74,55,65,9,54,59,0,1,438,1858,"{'RA', 'BR', 'TS'}",1.23,29.06,29.74,12.8,23,15.65
1297,2014-05-10,77,49,63,7,43,53,1,0,437,1859,set(),0.0,29.22,29.9,3.0,22,6.85
1298,2014-05-11,83,57,70,13,54,60,0,5,436,1860,"{'TS', 'RA'}",0.26,29.22,29.9,7.7,16,9.5
1299,2014-05-12,85,64,75,18,65,68,0,10,435,1901,"{'RA', 'BR', 'TS'}",1.06,29.16,29.84,8.85,19,12.25
1300,2014-05-13,68,53,61,3,54,57,4,0,434,1902,"{'BR', 'RA'}",0.13,29.32,29.98,8.8,25,11.55
1301,2014-05-14,56,44,50,-7,40,47,14,0,433,1903,"{'BR', 'RA'}",0.04,29.38,30.08,11.15,1,12.25
1302,2014-05-15,56,41,49,-9,36,42,16,0,432,1904,"{'BR', 'RA'}",0.22,29.29,30.0,9.75,1,13.6
1303,2014-05-16,45,39,42,-16,35,39,22,0,431,1905,"{'RA', 'DZ'}",0.09,29.36,30.06,5.75,5,8.55
1304,2014-05-17,60,40,50,-8,33,43,14,0,430,1906,{'BR'},0.0,29.44,30.13,7.65,25,8.35
1305,2014-05-18,69,47,58,-1,37,48,6,0,429,1907,set(),0.0,29.5,30.2,9.15,21,9.85
1306,2014-05-19,70,49,59,0,40,51,5,0,428,1908,{'RA'},0.01,29.38,30.1,12.0,16,12.65
1307,2014-05-20,86,62,74,13,59,64,0,9,427,1909,"{'RA', 'BR', 'TS'}",0.73,29.16,29.86,10.2,20,11.5
1308,2014-05-21,87,65,77,16,56,64,0,12,426,1910,"{'BR', 'RA', 'HZ'}",0.01,29.18,29.85,4.6,30,7.7
1309,2014-05-22,69,53,62,1,48,55,3,0,425,1911,set(),0.0,29.39,30.06,4.7,5,7.15
1310,2014-05-23,68,49,59,-1,44,51,5,0,425,1912,set(),0.0,29.49,30.18,5.65,5,6.25
1311,2014-05-24,74,48,61,0,43,52,3,0,424,1913,set(),0.0,29.47,30.18,3.55,6,4.9
1312,2014-05-25,84,52,68,6,47,57,0,3,423,1914,set(),0.0,29.38,30.08,2.0,15,4.75
1313,2014-05-26,88,64,76,14,60,66,0,11,422,1915,{'TS'},0.04,29.28,29.98,6.1,21,7.6
1314,2014-05-27,85,59,72,10,63,66,0,7,422,1916,"{'BR', 'RA'}",0.36,29.24,29.9,5.3,24,9.85
1315,2014-05-28,72,57,65,2,51,57,0,0,421,1916,"{'RA', 'BR', 'HZ'}",0.36,29.32,29.99,8.7,4,9.2
1316,2014-05-29,76,55,66,2,53,58,0,1,421,1917,set(),0.0,29.4,30.08,8.6,4,9.35
1317,2014-05-30,79,55,67,3,51,58,0,2,420,1918,set(),0.0,29.46,30.14,6.6,6,7.5
1318,2014-05-31,88,57,73,9,51,60,0,8,420,1919,set(),0.0,29.42,30.11,5.45,11,7.7
1319,2014-06-01,91,66,79,15,59,67,0,14,419,1920,set(),0.01,29.28,29.96,12.45,18,12.55
1320,2014-06-02,84,68,76,12,63,68,0,11,419,1920,{'RA'},0.17,29.14,29.82,13.3,22,14.8
1321,2014-06-03,81,68,75,11,51,61,0,10,418,1921,set(),0.0,29.21,29.88,5.45,28,10.15
1322,2014-06-04,71,56,64,0,54,58,1,0,418,1922,"{'BR', 'RA'}",0.16,29.16,29.84,8.15,6,10.1
1323,2014-06-05,75,54,65,0,43,54,0,0,417,1923,set(),0.0,29.26,29.94,5.75,6,6.9
1324,2014-06-06,81,51,66,0,41,54,0,1,417,1923,set(),0.0,29.29,29.98,4.35,10,5.25
1325,2014-06-07,84,59,72,6,50,59,0,7,417,1924,{'RA'},0.1,29.2,29.9,3.75,9,7.4
1326,2014-06-08,71,54,63,-3,46,54,2,0,417,1925,"{'BR', 'RA'}",0.22,29.3,29.98,14.65,1,14.9
1327,2014-06-09,78,55,67,1,50,56,0,2,416,1925,set(),0.0,29.26,29.95,7.0,4,8.25
1328,2014-06-10,68,57,63,-4,53,57,2,0,416,1926,"{'RA', 'DZ', 'BR'}",0.86,29.15,29.86,9.15,3,9.7
1329,2014-06-11,68,59,64,-3,57,60,1,0,416,1926,"{'RA', 'DZ', 'BR', 'HZ'}",0.28,29.02,29.7,4.3,35,6.6
1330,2014-06-12,80,60,71,3,57,63,0,6,416,1927,"{'BR', 'DZ'}",0.01,29.1,29.78,8.75,26,9.9
1331,2014-06-13,75,56,65,-2,43,53,0,0,416,1927,set(),0.0,29.29,29.96,4.9,32,8.65
1332,2014-06-14,79,54,67,0,43,55,0,2,416,1928,set(),0.0,29.34,30.02,7.65,17,8.45
1333,2014-06-15,85,62,73,5,56,64,0,8,416,1928,set(),0.0,29.2,29.89,13.85,19,15.1
1334,2014-06-16,89,68,79,10,62,68,0,14,416,1929,set(),0.0,29.28,29.96,7.25,21,8.75
1335,2014-06-17,92,78,85,16,66,72,0,20,416,1929,{'RA'},0.0,29.18,29.86,10.3,21,13.25
1336,2014-06-18,83,62,73,3,65,68,0,8,416,1929,"{'RA', 'BR', 'TS', 'HZ'}",0.73,29.26,29.92,2.65,23,10.4
1337,2014-06-19,80,59,70,0,63,66,0,5,416,1930,"{'HZ', 'RA', 'BR', 'TS', 'FG+'}",0.36,29.36,30.04,5.7,6,7.9
1338,2014-06-20,85,64,75,5,65,68,0,10,416,1930,"{'RA', 'VC', 'BR', 'HZ', 'FG'}",0.02,29.26,29.94,2.6,29,8.65
1339,2014-06-21,84,61,73,3,63,66,0,8,416,1930,"{'BR', 'RA'}",1.0,29.24,29.92,1.4,17,6.9
1340,2014-06-22,82,64,73,3,62,65,0,8,417,1931,"{'BR', 'HZ', 'FG+'}",0.0,29.2,29.88,4.6,7,5.35
1341,2014-06-23,82,67,75,5,67,69,0,10,417,1931,"{'BR', 'RA'}",0.11,29.14,29.82,2.4,22,5.5
1342,2014-06-24,86,70,78,7,67,70,0,13,417,1931,"{'BR', 'TS', 'RA'}",0.78,29.18,29.84,0.85,25,5.2
1343,2014-06-25,79,60,70,0,60,63,0,5,417,1931,"{'FG', 'BR', 'HZ', 'FG+'}",0.02,29.31,29.97,6.05,4,6.75
1344,2014-06-26,77,59,69,-2,58,62,0,4,418,1931,"{'BR', 'HZ'}",0.0,29.36,30.04,5.85,5,6.95
1345,2014-06-27,89,60,75,4,63,68,0,10,418,1931,"{'FG', 'BR', 'HZ'}",0.0,29.31,29.99,7.55,16,9.4
1346,2014-06-28,87,73,80,9,68,71,0,15,419,1931,"{'TS', 'RA'}",0.08,29.27,29.96,11.45,17,11.9
1347,2014-06-29,86,70,78,7,68,72,0,13,419,1931,{'RA'},0.06,29.23,29.9,12.35,21,13.05
1348,2014-06-30,87,67,77,5,69,71,0,12,419,1931,"{'RA', 'BR', 'TS'}",2.33,29.08,29.76,7.65,19,12.65
1349,2014-07-01,82,67,75,3,62,66,0,10,420,1931,"{'BR', 'RA', 'DZ'}",0.02,29.05,29.72,13.6,24,13.5
1350,2014-07-02,72,57,64,-7,54,58,1,0,420,1931,"{'HZ', 'RA', 'DZ', 'BR'}",0.12,29.26,29.91,5.8,30,9.65
1351,2014-07-03,75,56,66,-6,49,57,0,1,421,1931,"{'BR', 'RA', 'DZ'}",0.06,29.44,30.1,2.0,15,6.9
1352,2014-07-04,79,59,69,-2,49,58,0,4,422,1930,{'HZ'},0.0,29.57,30.26,2.85,6,7.15
