,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,MI,DZ,FU,FG,BC,FG+,TS,SN,HZ,SQ,BR,RA,GR,VC,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28
301,2008-08-26,75,61,68,-1,54,60,0,3,511,1837,0.0,29.32,30.02,7.8,7,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.01598610678185,-6.0,73.2,72.92857142857143,73.53571428571429,69.60312134531023,67.62879117459218,68.78481818023472,10.540000000000001,8.446428571428571,7.942857142857143,0.009999999999999957,0.006428571428571429,0.08892857142857143
302,2008-08-27,82,60,71,1,56,63,0,6,512,1835,0.0,29.22,29.92,4.4,8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58456013995315,-2.0,71.6,72.85714285714286,73.17857142857143,66.63704059229352,67.21110093148879,68.49695226630807,9.169999999999998,8.475,7.805357142857143,0.0,0.004285714285714286,0.08892857142857143
303,2008-08-28,80,65,73,3,64,67,0,8,513,1834,0.04,29.12,29.81,5.7,19,6.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,79.5786820960077,-2.0,70.4,73.0,72.92857142857143,67.27242998577105,67.64314693157594,68.59107459478828,8.59,8.364285714285716,7.814285714285715,0.007999999999999955,0.0071428571428571435,0.07892857142857143
304,2008-08-29,84,65,75,5,59,65,0,10,514,1832,0.02,29.26,29.92,3.55,18,6.3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65.00290352017257,-4.0,71.2,73.35714285714286,72.75,67.05552529556077,68.00355733372758,68.16463340270295,7.88,8.207142857142857,7.873214285714285,0.011999999999999955,0.008571428571428572,0.06107142857142857
305,2008-08-30,87,58,73,3,55,63,0,8,515,1831,0.0,29.42,30.08,2.3,23,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.34076552877316,-6.0,72.0,73.5,72.75,65.90457947833768,68.17011633477608,67.8238120975925,6.13,7.996428571428572,7.669642857142857,0.011999999999999955,0.008571428571428572,0.06107142857142857
306,2008-08-31,89,62,76,7,56,64,0,11,516,1829,0.0,29.44,30.12,4.8,12,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.96357107449008,5.0,73.6,73.64285714285714,72.85714285714286,64.69409647187933,67.49544020717681,67.2656361809334,5.3999999999999995,7.7749999999999995,7.635714285714286,0.011999999999999955,0.008571428571428572,0.06107142857142857
307,2008-09-01,89,64,77,9,54,63,0,12,517,1827,0.0,29.4,30.08,7.35,13,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.392438883199,8.0,74.8,73.78571428571429,72.78571428571429,62.255672220528496,66.84817804223691,66.30054600158205,5.9,7.817857142857142,7.591071428571429,0.011999999999999955,0.008571428571428572,0.0071428571428571435
308,2008-09-02,94,66,81,13,61,68,0,16,518,1826,0.0,29.34,30.01,3.0,19,4.45,0,0,0,0,0,0,1,0,0,0,0,1,0,0,61.77865191764433,13.0,76.4,74.28571428571429,72.85714285714286,58.695666184855824,65.70023223073018,65.70639200203232,5.47,7.682142857142857,7.505357142857143,0.003999999999999956,0.008571428571428572,0.005714285714285714
309,2008-09-03,77,67,72,4,61,64,0,7,519,1824,0.01,29.32,30.0,10.5,1,11.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.24836672951288,1.0,75.8,74.21428571428571,72.71428571428571,60.544758826723886,66.15484684913356,66.0054966158116,6.459999999999999,7.946428571428571,7.639285714285714,0.001999999999999956,0.009285714285714286,0.006071428571428572
310,2008-09-04,67,62,65,-3,62,63,0,0,520,1822,2.79,29.1,29.81,11.4,3,12.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91.50568554689829,-8.0,74.2,73.5,72.46428571428571,67.17774283034892,67.88651658308588,67.05470172300257,8.219999999999999,8.25,7.748214285714286,0.5599999999999999,0.20785714285714288,0.10571428571428572
311,2008-09-05,69,57,63,-3,57,59,1,0,521,1821,0.0,29.25,29.92,5.1,33,5.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,81.71534080936966,-12.0,71.6,72.35714285714286,72.17857142857143,72.12809677732483,68.12225779053823,67.88219992973761,8.32,7.796428571428571,7.703571428571428,0.5599999999999999,0.20428571428571432,0.10571428571428572
312,2008-09-06,74,54,64,-2,54,58,0,0,522,1819,0.01,29.31,29.98,5.0,27,5.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,70.28070312152114,-9.0,69.0,71.28571428571429,71.96428571428571,75.90574962498927,67.6850412186026,67.88390465292578,7.839999999999999,7.503571428571428,7.564285714285714,0.5619999999999999,0.20500000000000002,0.10571428571428572
313,2008-09-07,74,56,65,-1,51,57,0,0,523,1817,0.0,29.38,30.06,6.7,26,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.38250121242006,-11.0,65.8,70.85714285714286,71.89285714285714,75.4265194839444,67.20611795011659,67.89542961411733,8.35,7.3,7.476785714285714,0.5619999999999999,0.20500000000000002,0.10571428571428572
314,2008-09-08,68,52,61,-5,53,55,4,0,524,1815,1.12,29.43,30.1,4.75,33,6.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,73.70649258313675,-16.0,63.6,70.28571428571429,71.64285714285714,75.31814465466918,67.89261780499147,67.98730646298678,7.409999999999999,6.892857142857143,7.489285714285715,0.784,0.28500000000000003,0.1457142857142857
315,2008-09-09,68,49,59,-7,45,52,6,0,525,1814,0.0,29.48,30.17,3.5,36,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.67964738492297,-22.0,62.4,69.64285714285714,71.28571428571429,66.95293702227411,66.94002218200156,67.28440667829686,6.18,6.692857142857143,7.569642857142857,0.22600000000000003,0.28500000000000003,0.1457142857142857
316,2008-09-10,72,49,60,-5,47,54,4,0,526,1812,0.0,29.5,30.2,4.15,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.14655991314967,-12.0,61.8,68.85714285714286,70.85714285714286,61.63918084303011,66.33730788008701,66.7742044057879,6.0200000000000005,6.671428571428572,7.573214285714285,0.22600000000000003,0.28500000000000003,0.14464285714285713
317,2008-09-11,79,56,67,2,57,61,0,2,527,1810,0.0,29.36,30.08,8.75,18,9.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,73.00836024240282,2.0,62.4,68.42857142857143,70.71428571428571,62.18471226720645,65.8679991762581,66.75557305391702,6.859999999999999,6.885714285714285,7.625,0.22400000000000003,0.28214285714285714,0.14464285714285713
318,2008-09-12,73,69,71,6,67,68,0,6,528,1809,0.5,29.25,29.96,6.3,22,6.95,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.52035513713793,8.0,63.6,68.14285714285714,70.75,68.41228305215002,67.69067429175563,67.8471158127416,6.85,6.932142857142857,7.569642857142857,0.324,0.31642857142857145,0.1625
319,2008-09-13,76,68,72,7,70,71,0,7,529,1807,4.85,29.0,29.7,6.8,21,9.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,95.40847916756249,8.0,65.8,68.07142857142857,70.78571428571429,72.75268036903518,70.33836812309771,69.25424222893689,7.42,7.353571428571429,7.675,1.0699999999999998,0.6628571428571429,0.3357142857142857
320,2008-09-14,72,58,65,1,61,62,0,0,530,1805,1.6,28.99,29.66,7.45,31,10.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,88.64941784220952,0.0,67.0,67.28571428571429,70.46428571428571,80.54663446049248,72.60164289222054,70.04854154969868,8.190000000000001,7.689285714285715,7.732142857142857,1.39,0.7771428571428572,0.39285714285714285
321,2008-09-15,64,54,59,-5,52,55,6,0,531,1803,0.01,29.44,30.1,5.8,33,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.23370756362661,-2.0,66.8,66.0,69.89285714285714,84.56406399058787,74.30459065510823,70.57638434867256,8.430000000000001,7.575000000000001,7.696428571428571,1.392,0.7778571428571429,0.3932142857142857
322,2008-09-16,71,49,60,-3,50,55,4,0,532,1760,0.0,29.49,30.18,5.3,23,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.72988273352202,1.0,65.4,64.5,69.39285714285714,83.10836848881172,74.58682142767091,70.14352682920055,7.710000000000001,7.685714285714286,7.683928571428572,1.392,0.7778571428571429,0.3932142857142857
323,2008-09-17,82,57,70,6,56,60,0,5,533,1758,0.0,29.49,30.18,2.15,28,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.11784181827089,10.0,65.2,64.35714285714286,69.28571428571429,78.02786582503832,73.93464107686792,70.04474396300074,7.830000000000001,7.421428571428572,7.683928571428572,1.292,0.7771428571428572,0.3932142857142857
324,2008-09-18,74,59,66,2,55,60,0,1,535,1756,0.0,29.59,30.28,6.65,9,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.30013930306652,-1.0,64.0,64.42857142857143,68.96428571428571,72.8061978521391,72.34853063087994,70.1175236069829,7.459999999999999,7.082142857142857,7.666071428571428,0.322,0.5778571428571428,0.39285714285714285
325,2008-09-19,78,56,67,4,53,59,0,2,536,1755,0.0,29.49,30.2,5.95,18,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87441424554828,-4.0,64.4,64.71428571428571,68.53571428571429,67.45119713280687,70.93132159060698,69.52678969057261,6.74,7.125000000000001,7.460714285714286,0.002,0.5778571428571428,0.39107142857142857
326,2008-09-20,82,57,70,8,56,61,0,5,537,1753,0.0,29.48,30.16,2.0,14,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.11784181827089,-2.0,66.6,65.14285714285714,68.21428571428571,65.42802398373571,70.56254578323195,69.12379350091729,6.1,6.953571428571429,7.228571428571428,0.0,0.5771428571428572,0.39107142857142857
327,2008-09-21,80,59,69,7,61,64,0,4,538,1751,0.0,29.58,30.25,3.4,7,3.9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,79.75301561042781,4.0,68.4,65.42857142857143,68.14285714285714,68.23265055911688,72.01758252594679,69.61185023803169,5.680000000000001,6.732142857142857,7.016071428571428,0.0,0.5771428571428572,0.39107142857142857
328,2008-09-22,81,62,72,10,59,64,0,7,539,1749,0.0,29.62,30.3,6.8,11,7.65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,69.43222354340072,13.0,68.8,66.21428571428571,68.25,69.09552690414284,71.71227759453708,69.80244769976427,5.7,6.810714285714286,6.851785714285714,0.0,0.49714285714285716,0.39107142857142857
329,2008-09-23,82,61,72,11,56,62,0,7,540,1748,0.0,29.59,30.28,6.8,15,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.12794254555127,12.0,70.0,67.14285714285714,68.39285714285714,67.6610875526398,72.60144153458195,69.77073185829175,5.720000000000001,6.917857142857143,6.805357142857143,0.0,0.49714285714285716,0.39107142857142857
330,2008-09-24,82,59,71,10,58,63,0,6,541,1746,0.1,29.57,30.26,2.65,22,4.75,0,0,0,0,0,0,1,0,1,0,1,1,0,0,68.57924703182239,1.0,70.8,67.92857142857143,68.39285714285714,69.00205410989462,73.56091918591574,69.94911353300138,5.390000000000001,6.8999999999999995,6.785714285714286,0.02,0.5042857142857142,0.39464285714285713
331,2008-09-25,77,64,71,10,61,64,0,6,542,1744,0.0,29.56,30.26,6.15,4,6.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75.98915312775094,5.0,71.0,68.21428571428571,68.32142857142857,71.17631637179063,73.77383296344058,69.82091606984935,6.140000000000001,6.696428571428571,6.791071428571429,0.02,0.5042857142857142,0.3932142857142857
332,2008-09-26,78,59,69,9,54,60,0,4,543,1742,0.0,29.44,30.15,3.25,6,4.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.44523648197335,2.0,71.0,68.07142857142857,68.10714285714286,67.51476054609974,71.69703877378598,69.69385653277081,6.25,6.517857142857143,6.7250000000000005,0.02,0.4685714285714285,0.3925
333,2008-09-27,80,54,67,7,54,60,0,2,544,1741,0.0,29.36,30.05,1.3,5,2.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,64.67649285300797,-3.0,70.0,67.71428571428571,67.89285714285714,66.56361440802118,69.50189689417493,69.92013250863633,5.3,6.053571428571429,6.703571428571429,0.02,0.12214285714285715,0.3925
334,2008-09-28,68,58,64,5,57,60,1,0,545,1739,0.0,29.44,30.12,7.25,4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.33452581058967,-5.0,68.4,67.64285714285714,67.46428571428571,70.00493106102886,68.83654746334496,70.71909517778275,5.290000000000001,5.882142857142857,6.785714285714286,0.02,0.007857142857142858,0.3925
335,2008-09-29,64,55,60,1,56,58,5,0,546,1737,0.46,29.28,29.99,2.55,33,4.6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,86.47426519483972,-12.0,66.2,67.71428571428571,66.85714285714286,73.58393469363233,69.63944443700304,71.97201754605562,5.26,5.767857142857143,6.671428571428571,0.092,0.04,0.4089285714285715
336,2008-09-30,60,48,54,-4,44,49,10,0,547,1735,0.0,29.24,29.94,10.35,31,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.78755170229416,-18.0,62.8,67.28571428571429,65.89285714285714,69.54361440854096,68.92927793477247,71.75804968122169,6.01,6.089285714285714,6.8875,0.092,0.04,0.4089285714285715
337,2008-10-01,61,46,54,-4,40,47,11,0,548,1734,0.0,29.27,29.96,11.05,33,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.53358375778747,-17.0,59.8,66.14285714285714,65.25,64.7612838637038,66.95897378759508,70.44680743223151,7.33,6.339285714285714,6.880357142857143,0.092,0.04,0.40857142857142853
338,2008-10-02,61,42,52,-5,40,47,12,0,549,1732,0.0,29.21,29.92,9.1,28,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.10309325734248,-19.0,56.8,65.14285714285714,64.78571428571429,60.0466039445707,64.94489907004336,68.64671485046165,8.68,6.489285714285714,6.785714285714286,0.092,0.04,0.30892857142857144
339,2008-10-03,59,46,53,-4,42,48,12,0,550,1730,0.01,29.37,30.04,6.25,4,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.81731253145444,-16.0,54.6,64.14285714285714,64.42857142857143,53.94316128874366,64.0122489476081,67.47178526910753,8.76,6.603571428571428,6.864285714285715,0.094,0.04071428571428571,0.3092857142857143
340,2008-10-04,60,40,50,-6,38,45,14,0,552,1729,0.0,29.54,30.23,3.15,11,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.256822274553265,-17.0,52.6,62.714285714285715,63.92857142857143,43.49967270468636,61.80789040877112,66.18521809600153,8.71,6.7,6.826785714285714,0.002,0.04071428571428571,0.30892857142857144
341,2008-10-05,61,43,52,-4,42,48,12,0,553,1727,0.04,29.54,30.24,6.05,11,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.14379832547925,-12.0,52.2,61.5,63.464285714285715,42.57092202932338,59.76437488841765,65.89097870718221,7.989999999999999,6.914285714285714,6.823214285714286,0.01,0.04357142857142857,0.31035714285714283
342,2008-10-06,69,55,62,6,46,54,2,0,554,1725,0.0,29.52,30.23,9.7,11,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3592510314186,2.0,53.8,60.785714285714285,63.5,44.73605548404961,58.25916256613321,64.98572008033514,7.76,7.075,6.942857142857142,0.01,0.04357142857142857,0.27035714285714285
343,2008-10-07,64,56,60,4,52,56,4,0,555,1724,0.83,29.28,30.01,9.9,13,11.1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,72.70653486603746,6.0,55.4,59.92857142857143,63.535714285714285,51.0567438057886,59.014776303310796,65.80810891894637,8.05,7.321428571428571,7.119642857142858,0.176,0.10285714285714286,0.3
344,2008-10-08,63,51,57,1,51,54,7,0,556,1722,0.24,29.16,29.86,7.45,26,8.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,77.02210068588336,3.0,56.2,58.92857142857143,63.42857142857143,56.69770143667439,59.61783727860087,66.5893782322583,8.09,7.567857142857143,7.233928571428572,0.22199999999999998,0.11285714285714285,0.3085714285714286
345,2008-10-09,69,47,58,3,38,49,6,0,557,1720,0.0,29.38,30.05,4.7,29,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.142487239869155,6.0,57.8,58.0,63.107142857142854,54.674834429737565,55.91450400089503,64.84416848216782,8.28,7.464285714285714,7.080357142857143,0.22199999999999998,0.11285714285714285,0.3085714285714286
346,2008-10-10,72,44,58,3,41,50,6,0,558,1719,0.0,29.49,30.18,5.05,11,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.96463379789835,5.0,59.0,57.214285714285715,62.642857142857146,51.639001524221385,54.09446095203252,62.89574986290925,8.18,7.603571428571429,7.060714285714285,0.21399999999999997,0.11285714285714285,0.29071428571428576
347,2008-10-11,79,53,66,12,50,57,0,1,559,1717,0.0,29.55,30.24,4.05,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.84408077828786,16.0,59.8,57.142857142857146,62.42857142857143,52.935967473595234,53.392145803838226,61.44702134900658,7.2,7.753571428571428,6.903571428571428,0.21399999999999997,0.11285714285714285,0.11750000000000001
348,2008-10-12,85,59,72,18,55,61,0,7,600,1715,0.0,29.58,30.26,5.05,15,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.67154662993737,20.0,62.2,57.714285714285715,62.67857142857143,50.32896982637522,51.98764729093449,60.41209737713972,6.119999999999999,7.617857142857143,6.75,0.048,0.11285714285714285,0.06035714285714285
349,2008-10-13,78,62,70,17,57,63,0,5,602,1714,0.0,29.5,30.2,8.0,20,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.68106292182439,8.0,64.8,58.42857142857143,63.07142857142857,48.46076227356342,50.64527570000483,60.14236006850393,6.159999999999999,7.889285714285714,6.828571428571429,0.0,0.07999999999999999,0.06
350,2008-10-14,69,54,62,9,43,51,3,0,603,1712,0.01,29.52,30.22,1.75,32,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.25672159583694,2.0,65.6,59.0,63.142857142857146,51.28360914475699,49.3930735495436,59.161175742158036,6.5,7.639285714285713,6.864285714285715,0.002,0.08071428571428571,0.06035714285714285
351,2008-10-15,63,48,56,3,50,53,9,0,604,1711,0.27,29.36,30.06,3.9,32,6.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,76.01091791346542,-1.0,65.2,59.142857142857146,62.642857142857146,59.2928659678704,52.141454560663455,59.55021417412927,6.529999999999999,7.317857142857143,6.828571428571428,0.05600000000000001,0.09999999999999999,0.06999999999999999
352,2008-10-16,59,43,51,0,38,44,13,0,605,1709,0.0,29.54,30.24,6.4,35,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5267386501994,-7.0,62.2,59.07142857142857,62.107142857142854,54.82939754225271,51.528857803010375,58.23687843652687,7.08,7.182142857142858,6.835714285714286,0.05600000000000001,0.09999999999999999,0.06999999999999999
353,2008-10-17,56,43,50,-2,39,45,15,0,606,1707,0.0,29.56,30.26,6.0,36,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.87423411802645,-8.0,57.8,58.857142857142854,61.5,50.86993503987052,50.89006648776552,57.4511577176868,7.38,7.125,6.864285714285715,0.05600000000000001,0.09928571428571428,0.06999999999999999
354,2008-10-18,60,44,52,1,40,46,12,0,607,1706,0.1,29.62,30.32,2.25,7,5.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.10309325734248,-14.0,54.2,59.0,60.857142857142854,45.55434110697414,51.379085843679036,56.593488126225076,6.840000000000001,7.221428571428571,6.960714285714286,0.076,0.10642857142857143,0.07357142857142858
355,2008-10-19,62,42,52,1,37,45,13,0,608,1704,0.0,29.53,30.24,11.3,19,11.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.867774332392283,-20.0,52.2,59.0,60.25,43.07655165428521,49.57365555845854,54.66901522343809,7.7700000000000005,7.560714285714286,7.2375,0.074,0.10357142857142856,0.07357142857142858
356,2008-10-20,55,43,49,0,42,46,15,0,610,1703,0.24,29.51,30.21,3.6,31,7.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.7654809739241,-21.0,50.8,58.07142857142857,59.42857142857143,39.82746426637694,50.38838626863751,54.323774417385366,7.959999999999999,7.389285714285714,7.232142857142857,0.06799999999999999,0.1207142857142857,0.08214285714285714
357,2008-10-21,55,38,47,-3,36,42,18,0,611,1701,0.0,29.67,30.37,6.9,2,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.347033446212365,-15.0,50.0,57.142857142857146,58.535714285714285,38.79152322557953,47.14842188150714,53.081599092408965,8.2,7.235714285714287,7.278571428571428,0.06799999999999999,0.06142857142857142,0.08214285714285714
358,2008-10-22,53,37,45,-4,29,40,19,0,612,1660,0.0,29.68,30.4,12.05,12,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.947462920443545,-11.0,49.0,56.285714285714285,57.607142857142854,26.027183817885536,39.93631019534093,49.7770737369709,9.33,7.567857142857143,7.567857142857142,0.06799999999999999,0.044285714285714275,0.07857142857142856
359,2008-10-23,59,40,50,1,35,43,15,0,613,1658,0.12,29.53,30.27,11.05,12,11.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.24787278560469,-1.0,48.6,55.714285714285715,56.857142857142854,21.256139723537977,39.44383773432203,47.67917086760853,10.45,7.996428571428572,7.730357142857143,0.072,0.052857142857142846,0.08285714285714285
360,2008-10-24,55,44,50,1,44,47,15,0,614,1657,0.48,29.22,29.96,5.45,19,6.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,67.57753791501571,0.0,48.2,55.142857142857146,56.17857142857143,29.598092440062665,41.70190231411614,47.89818163307434,9.42,8.003571428571428,7.803571428571429,0.16799999999999998,0.08714285714285712,0.09999999999999999
361,2008-10-25,53,43,48,0,40,44,17,0,616,1656,0.01,29.06,29.78,12.35,22,12.75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,50.91924438111872,-4.0,48.0,53.857142857142854,55.5,27.828845121501587,41.42155685717548,47.40685133050686,10.47,8.557142857142857,8.155357142857143,0.122,0.08785714285714284,0.10035714285714284
362,2008-10-26,56,36,46,-1,33,41,18,0,617,1654,0.01,29.14,29.8,17.35,27,18.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.359742140421356,-6.0,47.8,52.0,54.857142857142854,23.831386860343386,37.68499939363863,44.83632334228656,12.3,9.442857142857141,8.530357142857143,0.124,0.08857142857142855,0.10071428571428571
363,2008-10-27,47,33,40,-7,27,35,24,0,618,1653,0.01,29.54,30.2,13.55,31,14.15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-64.4247169185578,-9.0,46.8,49.857142857142854,54.142857142857146,15.735936060720537,28.248872262182754,39.447073981093794,12.56,9.85357142857143,8.871428571428572,0.126,0.08928571428571427,0.08464285714285713
364,2008-10-28,45,31,38,-8,23,33,26,0,619,1651,0.0,29.57,30.3,10.2,30,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.38097287989666,-9.0,44.4,48.142857142857146,53.57142857142857,-18.789833072379736,14.417608371058927,31.90534096030126,12.42,10.110714285714286,8.875,0.10200000000000001,0.08857142857142855,0.08464285714285713
365,2008-10-29,51,32,42,-5,24,34,23,0,620,1650,0.0,29.5,30.22,2.7,30,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.43560624135134,-3.0,42.8,47.142857142857146,53.142857142857146,-48.992461903653144,3.028570931429158,27.585012746046306,12.35,10.082142857142857,8.7,0.006,0.06928571428571427,0.08464285714285713
366,2008-10-30,62,32,48,2,31,41,17,0,622,1649,0.0,29.61,30.32,9.9,19,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.499331205707043,-2.0,42.8,46.92857142857143,53.0,-60.4761770210183,0.2409945131501265,25.88492615808025,11.780000000000001,10.235714285714284,8.70892857142857,0.003999999999999999,0.06928571428571427,0.08464285714285713
367,2008-10-31,70,48,59,13,46,51,5,0,623,1647,0.0,29.6,30.3,5.85,22,7.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.37987940336403,9.0,45.4,47.57142857142857,53.214285714285715,-51.27214956842977,1.2056834621028105,26.047874974934164,9.690000000000001,10.267857142857142,8.696428571428571,0.002,0.06928571428571427,0.08428571428571428
368,2009-05-01,61,47,54,1,41,47,11,0,448,1849,0.03,29.3,29.98,8.25,29,8.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.128465838742365,6.0,48.2,47.714285714285715,53.357142857142854,-29.96151301696973,1.278924360774231,26.32900510222663,8.57,10.471428571428572,8.846428571428572,0.006,0.06428571428571428,0.08535714285714287
369,2009-05-02,65,44,55,1,33,45,10,0,447,1850,0.0,29.24,29.94,9.0,26,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571239395484207,9.0,51.6,47.92857142857143,53.464285714285715,2.028929438106444,-0.24225670614777442,24.66569942615538,8.32,10.307142857142859,8.93392857142857,0.006,0.06428571428571428,0.08392857142857144
370,2009-05-03,70,44,57,3,34,47,7,0,446,1851,0.0,29.22,29.92,4.3,26,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.428764505755698,17.0,54.6,48.5,53.285714285714285,20.40180358752785,-3.9091650253026597,23.23961062166742,8.06,10.117857142857144,8.75357142857143,0.006,0.04714285714285714,0.08392857142857144
